uid,time,ip,url,success,method,ua,ref,data
1574,"2016-08-30 00:08:36",180.143.246.21,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
1578,"2016-08-30 00:08:40",180.143.246.21,/views/news.vb?country=RUS,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
1579,"2016-08-30 00:08:42",180.143.246.21,/views/trends.vb?country=RUS,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=RUS,
1581,"2016-08-30 00:08:43",180.143.246.21,/mysql/datetime_count.vb?country=RUS&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?country=RUS,
1582,"2016-08-30 00:08:48",180.143.246.21,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
1584,"2016-08-30 00:08:49",180.143.246.21,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/index.html,
1586,"2016-08-30 00:08:52",180.143.246.21,/views/news.vb?date=2016-08-29&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
1589,"2016-08-30 00:08:53",180.143.246.21,/mysql/news.vb?date=2016-08-29&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-29&data_src=2,
1590,"2016-08-30 00:08:58",180.143.246.21,/mysql/views/country_pie.vb?date=2016-08-29&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-29&data_src=2,
1591,"2016-08-30 00:08:59",180.143.246.21,/mysql/views/country_pie.vb?date=2016-08-29&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-29&data_src=2,
1592,"2016-08-30 00:09:17",180.143.246.21,/views/news.vb?date=2016-08-19&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",,
1595,"2016-08-30 00:36:44",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
1596,"2016-08-30 00:36:48",180.143.246.21,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
1600,"2016-08-30 00:36:56",180.143.246.21,/views/news.vb?word=florida,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/index.html,
1601,"2016-08-30 00:36:57",180.143.246.21,/views/trends.vb?word=florida,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
1603,"2016-08-30 00:36:59",180.143.246.21,/mysql/datetime_count.vb?word=florida&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?word=florida,
1604,"2016-08-30 00:41:36",180.143.246.21,/mysql/news.vb?key=florida&uid=x&page=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
1605,"2016-08-30 00:47:38",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
1606,"2016-08-30 00:59:18",180.143.246.21,/mysql/load_more.vb,0,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
1607,"2016-08-30 00:59:29",180.143.246.21,/mysql/virus_timeline.vb,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1611,"2016-08-30 01:02:23",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
1612,"2016-08-30 01:02:30",180.143.246.21,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
1614,"2016-08-30 01:02:31",180.143.246.21,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/index.html,
1616,"2016-08-30 01:04:47",180.143.246.21,/mysql/export/word-links.csv,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",,
1617,"2016-08-30 01:07:22",180.143.246.21,/mysql/export/news.csv,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",,
1618,"2016-08-30 01:07:26",180.143.246.21,/mysql/export/country.csv,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",,
1619,"2016-08-30 01:07:29",180.143.246.21,/mysql/export/topwords.csv,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",,
1620,"2016-08-30 01:07:35",180.143.246.21,/mysql/export/word-links.csv,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",,
1621,"2016-08-30 01:07:38",180.143.246.21,/mysql/export/word-links.csv,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",,
1622,"2016-08-30 01:08:09",180.143.246.21,/mysql/export/news.csv,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",,
1623,"2016-08-30 01:09:27",180.143.246.21,/js/w3schools_footer.js?_xvx_=1622904976,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,
1624,"2016-08-30 01:09:29",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
1625,"2016-08-30 01:09:43",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
1626,"2016-08-30 01:39:06",180.143.246.21,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
1627,"2016-08-30 01:39:07",180.143.246.21,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1636,"2016-08-30 06:58:39",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
1637,"2016-08-30 06:58:56",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, 6]""]"
1638,"2016-08-30 06:58:57",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, 5]""]"
1639,"2016-08-30 06:59:00",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, 4]""]"
1640,"2016-08-30 06:59:06",180.143.246.21,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
1642,"2016-08-30 06:59:07",180.143.246.21,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1644,"2016-08-30 06:59:25",180.143.246.21,/views/news.vb?country=USA,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
1645,"2016-08-30 06:59:27",180.143.246.21,/views/trends.vb?country=USA,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=USA,
1647,"2016-08-30 06:59:51",180.143.246.21,/views/news.vb?country=USA,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
1648,"2016-08-30 06:59:53",180.143.246.21,/views/trends.vb?country=USA,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=USA,
1650,"2016-08-30 06:59:57",180.143.246.21,/mysql/datetime_count.vb?country=USA&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?country=USA,
1651,"2016-08-30 07:00:01",180.143.246.21,/mysql/datetime_count.vb?country=USA&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?country=USA,
1652,"2016-08-30 07:00:05",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
1653,"2016-08-30 07:00:11",180.143.246.21,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1657,"2016-08-30 07:00:23",180.143.246.21,/views/news.vb?word=pregnant,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/index.html,
1658,"2016-08-30 07:00:24",180.143.246.21,/views/trends.vb?word=pregnant,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?word=pregnant,
1660,"2016-08-30 07:00:25",180.143.246.21,/mysql/datetime_count.vb?word=pregnant&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?word=pregnant,
1661,"2016-08-30 07:00:49",180.143.246.21,/views/news.vb?date=2016-08-04&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
1663,"2016-08-30 07:00:52",180.143.246.21,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
1666,"2016-08-30 07:00:53",180.143.246.21,/mysql/word_links.json,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/index.html,
1668,"2016-08-30 07:01:11",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/index.html,"[""[page, 1]"",""[key, -1]""]"
1686,"2016-08-30 19:17:45",180.143.246.21,/js/w3schools_footer.js?_xvx_=2930551995,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,
1687,"2016-08-30 19:17:46",180.143.246.21,/mysql/load_more.vb,1,POST,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/,"[""[page, 1]"",""[key, -1]""]"
1688,"2016-08-30 19:17:56",180.143.246.21,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
1692,"2016-08-30 19:18:10",180.143.246.21,/views/news.vb?country=CHN,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
1693,"2016-08-30 19:18:12",180.143.246.21,/views/trends.vb?country=CHN,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=CHN,
1695,"2016-08-30 19:18:13",180.143.246.21,/mysql/datetime_count.vb?country=CHN&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/trends.vb?country=CHN,
1696,"2016-08-30 19:18:23",180.143.246.21,/mysql/news.vb?country=CHN&uid=x&page=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=CHN,
1697,"2016-08-30 19:18:33",180.143.246.21,/mysql/news.vb?country=CHN&uid=x&page=3,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=CHN,
1698,"2016-08-30 19:18:38",180.143.246.21,/mysql/news.vb?country=CHN&uid=x&page=4,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=CHN,
1699,"2016-08-30 19:18:40",180.143.246.21,/mysql/news.vb?country=CHN&uid=x&page=5,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=CHN,
1700,"2016-08-30 19:18:42",180.143.246.21,/mysql/news.vb?country=CHN&uid=x&page=6,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?country=CHN,
1701,"2016-08-30 19:20:08",180.143.246.21,/views/news.vb?date=2016-08-30&vir=West%20nile%20virus,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1703,"2016-08-30 19:20:09",180.143.246.21,/mysql/news.vb?date=2016-08-30&vir=West%20nile%20virus,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-30&vir=West%20nile%20virus,
1704,"2016-08-30 19:20:11",180.143.246.21,/mysql/views/country_pie.vb?date=2016-08-30&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-30&vir=West%20nile%20virus,
1705,"2016-08-30 19:20:44",180.143.246.21,/mysql/views/country_pie.vb?date=2016-08-30&data_src=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-30&vir=West%20nile%20virus,
1706,"2016-08-30 19:20:46",180.143.246.21,/mysql/views/country_pie.vb?date=2016-08-30&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-30&vir=West%20nile%20virus,
1707,"2016-08-30 19:20:51",180.143.246.21,/views/news.vb?date=2016-08-19&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1709,"2016-08-30 19:20:52",180.143.246.21,/mysql/views/country_pie.vb?date=2016-08-19&data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/piechart/country_views.vb?date=2016-08-19&vir=Ebola,
1710,"2016-08-30 19:20:53",180.143.246.21,/mysql/news.vb?date=2016-08-19&vir=Ebola,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?date=2016-08-19&vir=Ebola,
1711,"2016-08-30 19:21:42",180.143.246.21,/mysql/export/word-links.csv,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",,
1712,"2016-08-30 19:23:01",180.143.246.21,/mysql/datetime_count.vb?data_src=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/timeline.html,
1714,"2016-08-30 19:23:11",180.143.246.21,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
1715,"2016-08-30 19:23:13",180.143.246.21,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
1716,"2016-08-30 19:23:14",180.143.246.21,/mysql/virus_timeline.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/multiple_line.html,
1718,"2016-08-30 19:23:56",180.143.246.21,/js/w3schools_footer.js?_xvx_=1400637200,0,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/data_views.html,
1719,"2016-08-30 19:23:58",180.143.246.21,/mysql/country_count.vb,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/worldMap.html,
1723,"2016-08-30 19:24:17",180.143.246.21,/views/news.vb?word=florida,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/index.html,
1724,"2016-08-30 19:24:47",180.143.246.21,"/views/news.vb?word=zika,",1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/index.html,
1726,"2016-08-30 19:24:48",180.143.246.21,/mysql/news.vb?key=florida&uid=x&page=1,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
1727,"2016-08-30 19:24:49",180.143.246.21,/views/trends.vb?word=florida,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
1731,"2016-08-30 19:24:59",180.143.246.21,"/views/news.vb?word=zika,",1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/index.html,
1732,"2016-08-30 19:25:00",180.143.246.21,/mysql/news.vb?key=florida&uid=B&page=2,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
1733,"2016-08-30 19:25:02",180.143.246.21,"/views/trends.vb?word=zika,",1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36","http://120.76.195.65/views/news.vb?word=zika,",
1735,"2016-08-30 19:25:06",180.143.246.21,"/mysql/news.vb?key=zika,&uid=D&page=1",1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36","http://120.76.195.65/views/news.vb?word=zika,",
1736,"2016-08-30 19:25:10",180.143.246.21,/mysql/news.vb?key=florida&uid=B&page=3,1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/views/news.vb?word=florida,
1737,"2016-08-30 19:25:17",180.143.246.21,"/views/news.vb?word=zika,",1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36",http://120.76.195.65/d3/index.html,
1739,"2016-08-30 19:25:20",180.143.246.21,"/views/trends.vb?word=zika,",1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36","http://120.76.195.65/views/news.vb?word=zika,",
1740,"2016-08-30 19:25:24",180.143.246.21,"/mysql/news.vb?key=zika,&uid=F&page=1",1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36","http://120.76.195.65/views/news.vb?word=zika,",
1741,"2016-08-30 19:25:26",180.143.246.21,"/mysql/datetime_count.vb?word=zika,&data_src=2",1,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2756.0 Safari/537.36","http://120.76.195.65/views/trends.vb?word=zika,",
